-0.59460518	0.20280548	-0.77801968
-0.26862342	-0.08975110	0.95905485
-0.91101139	0.21668134	-0.35086670
-0.64961382	-0.73072790	0.20985383
-0.66655542	-0.23061957	0.70888538
0.58899099	0.74028934	-0.32413161
-0.49812408	0.31718067	-0.80701228
0.27539157	0.94410107	0.18119783
-0.09964489	-0.81736316	-0.56744017
0.90528927	-0.00780408	0.42472396
0.37919336	-0.46364417	-0.80077867
-0.57494984	-0.11133348	-0.81057852
0.43725191	0.33176973	-0.83590647
-0.33627394	0.44070339	-0.83228622
-0.53747444	-0.03628961	0.84249884
-0.18243918	-0.61900249	-0.76390566
-0.12629332	0.84546596	-0.51888083
0.86988425	-0.47158480	-0.14460005
0.16326491	0.97259305	0.16555161
-0.11250290	0.27973753	-0.95346212
0.22028317	0.26656127	-0.93830721
-0.80550410	0.53336282	-0.25823874
-0.61043633	0.63054156	0.47935877
0.49308151	0.03766895	-0.86916723
-0.68734710	0.29364591	0.66432375
0.01310471	0.99701474	-0.07609117
0.17703898	0.24905748	0.95216993
-0.24056912	-0.33575948	-0.91070965
0.57563184	-0.75750680	0.30794714
0.39930114	0.06310215	-0.91464568
0.56686310	0.12688049	0.81398253
0.11352006	-0.26975952	0.95621284
0.69576366	-0.68042592	-0.23007282
0.79564374	-0.54452571	0.26541061
0.94222159	-0.32312012	0.08838469
-0.69391701	0.65683136	-0.29504535
0.88805193	0.45772425	0.04303810
0.43943816	0.19636794	0.87654648
0.39875435	-0.36124047	-0.84291180
-0.48196036	-0.09414308	-0.87112071
0.02449179	-0.54336270	0.83914071
0.58489848	0.55946887	-0.58727196
0.08700466	-0.57268979	-0.81514207
0.03115496	0.39973689	0.91610031
0.92106322	-0.38898953	0.01815718
-0.02911031	0.12273054	0.99201301
0.01224798	0.46940473	-0.88289817
0.51721792	0.85551972	-0.02390878
0.42301770	-0.90269821	0.07868901
-0.66560427	-0.16226986	0.72845003
-0.23018237	0.92496677	0.30241122
0.58661644	-0.47156200	-0.65841509
0.69073430	-0.62650534	0.36107782
0.38444061	0.89468494	-0.22747367
-0.54306127	-0.50012892	0.67450390
-0.33337780	-0.50573765	-0.79566870
-0.97138148	-0.14369392	0.18912980
-0.41407800	0.23383304	0.87969399
-0.86683924	-0.37500862	-0.32857002
0.27852845	-0.57686376	-0.76788678
-0.07535081	-0.68867088	-0.72114816
0.79352811	-0.50939244	0.33291511
0.31289212	-0.94978402	0.00297139
0.68584159	-0.23088678	-0.69015405
-0.06361608	-0.64153770	0.76444907
0.84759086	0.22424242	-0.48094186
-0.55320989	0.20238841	-0.80808276
0.03600195	-0.05276647	0.99795769
0.77267454	0.27869888	-0.57035163
-0.26596917	-0.37937832	0.88618987
0.46506789	0.66153925	-0.58828368
0.87019123	0.36138730	0.33491258
0.93815101	-0.33492103	-0.08775298
0.69877803	0.58840957	-0.40679657
0.03932407	0.23640726	-0.97085799
0.69545471	-0.71856938	-0.00089281
0.30019821	0.69032905	-0.65827566
-0.55815532	0.79992795	0.22040396
-0.09454522	0.57268322	0.81430653
0.49691543	-0.77402260	0.39238256
0.95988454	0.04404297	0.27691494
-0.06111945	-0.99403787	-0.09029469
-0.27817117	0.93915339	0.20152348
-0.15880087	0.77608191	-0.61031070
-0.64313039	-0.35760029	0.67713022
-0.37715853	0.75913859	-0.53052808
-0.64168003	-0.66351971	-0.38469252
-0.81551309	0.41230463	-0.40613211
-0.20145685	-0.92200141	-0.33064865
0.86439829	-0.12173987	-0.48784731
-0.45366919	-0.04334512	-0.89011543
-0.50020688	0.70817975	0.49827152
0.06230432	-0.09689967	-0.99334215
-0.25457823	-0.84230712	-0.47508803
-0.78178759	0.62346953	-0.00969036
-0.72894448	-0.40297530	-0.55339936
-0.22413667	-0.04568244	-0.97348645
-0.20777188	0.73125724	0.64968739
-0.65273185	0.01807212	-0.75737344
-0.00193540	-0.94463205	-0.32812581
-0.91039601	-0.11580077	0.39720182
0.99206995	-0.09717047	-0.07971891
-0.21767100	-0.31031492	-0.92537775
0.45873796	-0.72738033	0.51036981
0.51566465	-0.80236487	-0.30050056
0.50390543	0.71597886	0.48317035
0.44395868	0.46150785	0.76805676
-0.06318318	0.99377465	0.09175961
-0.03753937	-0.46858270	0.88262169
0.87074676	0.04757933	0.48942445
-0.53531604	-0.38533926	-0.75163182
0.41678110	0.01656216	-0.90885599
-0.50661948	-0.84917248	-0.14914024
0.85430663	-0.24580526	-0.45797376
0.33864418	0.26899754	0.90164319
0.85331569	0.32081937	0.41100762
-0.32614693	-0.88273893	0.33823093
-0.84855965	0.27466426	-0.45222348
0.35525200	0.01844844	-0.93458851
0.30506414	-0.90353029	-0.30094665
-0.29885986	0.93756992	-0.17789164
0.36739910	0.49673879	0.78630050
0.78938769	0.19926183	0.58065635
-0.15147461	0.52085563	-0.84009813
-0.00623882	0.59180371	-0.80605797
0.74051500	-0.53082252	-0.41214681
-0.02531043	-0.67508826	-0.73730267
-0.60390616	0.41968472	0.67761500
-0.15570160	0.97673218	-0.14748305
0.57041963	-0.72419358	-0.38751143
-0.09011678	0.78872797	0.60810127
0.22236792	-0.88254686	0.41432299
-0.83266358	0.55376783	-0.00354213
0.25205680	0.44492062	-0.85936780
0.38798189	0.47142114	-0.79197990
-0.47334609	0.07545305	0.87763906
-0.15111676	-0.50362719	-0.85060177
0.91379570	0.35524446	0.19692332
0.28174287	-0.80064746	-0.52875760
0.53139250	-0.84538217	-0.05432303
0.78008693	0.32663536	-0.53364195
-0.78661125	0.48954085	-0.37628779
0.32583698	0.93449422	-0.14335554
-0.02842983	-0.50451412	0.86293525
-0.46282743	0.74378135	0.48226556
0.99144012	-0.12910773	-0.01943384
0.83516978	-0.16821784	-0.52363557
-0.93955003	0.04217975	-0.33980379
-0.85109670	0.34979649	-0.39150584
-0.40466311	-0.41495451	-0.81489909
-0.37619465	0.54993051	0.74569030
0.45672119	-0.55658385	0.69398860
0.39496442	-0.26556088	-0.87947742
0.60242942	-0.02858302	-0.79766021
0.68799989	0.67479032	-0.26704715
-0.38888896	-0.77710525	-0.49484624
0.78238752	0.59749827	0.17568605
-0.99309262	-0.03022075	0.11337443
-0.20623879	0.22887270	0.95135842
0.19971270	0.12893140	0.97133492
0.64630867	-0.76006952	-0.06767152
-0.14580560	-0.01312812	0.98922615
0.65491109	-0.75225030	0.07218694
0.62022936	-0.23537083	-0.74827543
-0.04718543	0.61776633	0.78494478
0.58932038	-0.42752440	-0.68551030
-0.25193648	0.04990168	-0.96645633
-0.67513972	0.73767235	-0.00508494
0.28523048	-0.93181271	0.22442959
0.53759348	-0.67800236	-0.50130434
0.92370124	-0.15240617	0.35149450
-0.68063134	-0.51497828	-0.52109342
0.48802995	-0.72194775	-0.49052850
0.87900911	0.21579155	0.42517877
-0.65575131	0.00826705	-0.75493170
-0.82828070	-0.54006821	-0.14925616
0.46390141	-0.14811124	0.87341773
0.27183189	-0.95424667	0.12458214
-0.27455992	-0.69904186	-0.66027065
0.71871127	-0.22163976	-0.65903712
-0.46365536	-0.21431978	0.85970386
-0.56012958	0.00036534	-0.82840492
-0.06202269	0.39906041	-0.91482456
-0.49206339	0.87043694	0.01459974
0.67907619	-0.62237141	-0.38924203
0.03488495	-0.49853304	-0.86616849
0.95869508	0.09079213	-0.26955616
-0.06984447	-0.88855142	0.45342929
0.64583607	0.23560046	0.72621498
-0.85799664	-0.51228420	0.03750549
-0.14540026	-0.97725681	0.15436287
0.09430391	0.99554346	-0.00000004
0.67884500	0.73417653	-0.01242126
-0.57342408	0.66114098	0.48381549
-0.53532133	0.01297500	0.84454883
-0.13833465	0.94199028	0.30580686
-0.57928953	-0.67627784	0.45505155
-0.66167003	0.58311294	0.47135132
-0.99789192	-0.01435484	0.06329024
-0.42127203	0.85360850	-0.30640235
0.57399532	0.61079894	0.54539347
0.33859476	-0.85251803	-0.39820420
-0.39365775	-0.51572337	0.76096188
0.12173515	0.99166685	-0.04215943
0.02500941	-0.96041868	-0.27743556
-0.14872497	-0.98486169	-0.08904118
-0.12510033	-0.01351958	-0.99205198
0.14192421	-0.98944987	-0.02909426
0.43351049	-0.90110850	-0.00849278
-0.74691444	0.42853496	0.50840595
-0.82171165	-0.23823227	0.51772130
0.22364138	-0.81430563	-0.53562196
-0.43512241	-0.75883609	-0.48459908
0.00894594	0.33381679	-0.94259552
0.67917404	0.70120982	-0.21685805
-0.17720686	-0.69318325	-0.69863775
-0.18180836	0.58918874	0.78727527
-0.12460394	0.87624544	-0.46547586
0.52135775	-0.83852835	0.15829183
-0.39351086	-0.67421798	-0.62496346
-0.72871612	-0.02510723	0.68435550
0.01433117	-0.95946805	0.28145281
0.00106005	0.22283710	0.97485512
-0.69145507	0.33221902	0.64149857
-0.50114366	-0.37327233	-0.78071941
0.75588910	-0.28628413	0.58878949
0.04564601	-0.51845208	-0.85388751
-0.00072538	-0.57481888	0.81828035
0.14313300	-0.27137376	-0.95177163
0.79353480	-0.38316724	-0.47274240
0.36143155	0.02093798	-0.93216352
-0.21527743	-0.91094230	0.35190874
-0.60740264	0.19261828	0.77068815
-0.20489984	-0.33008268	0.92144532
-0.55066480	-0.81975267	-0.15739705
-0.27363969	0.88733742	0.37115174
0.62169967	0.07334450	0.77981415
0.07089767	-0.99747225	0.00475699
-0.16156123	0.32643127	-0.93131122
-0.07353579	-0.84962137	-0.52224133
0.54932289	0.83110480	0.08665550
0.71847745	0.48405091	0.49948460
0.93160144	-0.17956310	-0.31603142
0.01192660	-0.62764775	-0.77840610
-0.34066825	0.20041998	0.91857333
-0.72125491	-0.50990196	-0.46881910
0.98959843	0.13712054	0.04350754
0.96378406	-0.23475861	-0.12652540
0.72074332	-0.68058435	-0.13165869
-0.91496921	0.08224479	0.39505335
0.97279662	0.12883640	0.19253031
-0.30336114	-0.69131587	-0.65578532
-0.06875199	-0.98943634	0.12762793
0.11176922	-0.17108783	0.97889560
0.99939461	0.00514923	-0.03440783
0.79998122	-0.32837825	0.50219296
-0.02386759	0.85926280	-0.51097728
0.92963414	-0.17957191	-0.32176746
-0.29198025	-0.87282543	-0.39105408
0.80016185	0.31834831	-0.50832605
0.96974625	0.24179735	-0.03355964
0.74575046	0.64642940	0.16119952
-0.51505024	-0.54714877	0.65981169
-0.72998512	-0.61637963	0.29529288
-0.55842660	0.82942455	0.01465071
-0.62347313	-0.77719863	0.08510903
-0.23671898	0.85350268	0.46421687
-0.82789242	0.51399120	-0.22451545
-0.97288308	-0.17441573	0.15191332
-0.94191257	0.33098419	0.05701028
0.17725653	-0.88484045	0.43085670
-0.07019655	0.00886212	0.99749381
0.91135848	-0.20022434	0.35963306
0.42846727	0.90319639	0.02553589
-0.94652519	-0.13228603	-0.29426257
0.81031932	0.58574491	-0.01689651
-0.35957227	0.50398346	0.78530788
0.48323054	-0.54969136	0.68141591
0.61037113	0.69841699	-0.37371218
-0.54019181	-0.60143774	-0.58861316
-0.16666275	-0.94770219	0.27218394
-0.11941175	0.95971984	0.25431999
-0.30948731	0.71028043	-0.63223359
-0.87418388	-0.40510763	-0.26775054
0.51206491	-0.19513043	-0.83648888
-0.33479929	-0.48661474	0.80691730
-0.01550523	0.57061726	-0.82106974
-0.08910643	0.31739604	0.94409734
0.67847937	-0.63714667	-0.36566360
0.96860284	-0.23664519	-0.07620763
0.66746034	-0.67522906	0.31394652
0.38028948	0.86242150	-0.33407943
0.65425771	-0.36612795	-0.66173799
-0.73796197	-0.66880360	-0.09007708
0.75455646	0.63734890	-0.15630395
-0.90673421	-0.41823927	0.05393505
-0.61811385	-0.39872658	0.67746025
-0.51881581	-0.85034912	-0.08795753
0.54433232	0.60061951	0.58562661
0.54954423	-0.80324146	-0.22979185
0.33273642	-0.50535874	-0.79617775
-0.16937168	0.97482513	-0.14501451
-0.99669791	-0.07554881	-0.02976000
-0.56204701	0.32461725	0.76074095
-0.39269562	-0.62642475	-0.67333660
0.34739413	-0.91798207	-0.19137980
-0.99656044	-0.02938206	-0.07748533
0.22860987	0.90141327	0.36768416
0.17495864	0.94289128	-0.28345282
0.25033488	0.96186292	0.11023692
-0.82104964	-0.28049739	-0.49719082
-0.67161672	-0.30146414	0.67679417
0.44982038	-0.88332073	-0.13193223
-0.67905538	0.72649053	0.10533420
-0.75465902	-0.62526432	-0.19883234
-0.62492998	0.03765683	-0.77977207
0.91295690	-0.26121232	-0.31349292
0.15772848	0.61273595	-0.77438775
0.13575228	0.34797926	-0.92762156
0.58588711	0.56821565	-0.57781249
-0.01345471	0.69166323	0.72209483
-0.63149494	0.54329124	-0.55321674
0.11944325	0.98503140	0.12428379
0.14538771	0.98800284	0.05208448
0.23781497	-0.89671179	0.37329881
-0.55298509	0.82577855	0.11089307
0.71468509	0.06085528	-0.69679398
0.73957378	-0.37770507	0.55710816
0.00213056	-0.34375119	0.93905835
-0.01981518	-0.60900564	0.79291834
-0.67673386	0.71545103	0.17366953
-0.11285989	-0.98069430	-0.15969137
-0.72878693	-0.51178926	-0.45490808
0.93225968	0.04774494	0.35862559
0.07051527	0.99602036	-0.05450730
0.24755591	0.33291579	0.90988085
0.27610376	-0.45256652	0.84790934
-0.39357122	-0.48071554	-0.78359063
0.54632730	0.01388674	-0.83745665
-0.71470599	-0.60098692	-0.35778495
0.80210711	0.18960239	-0.56628184
0.23416939	-0.54815802	-0.80292433
-0.83067678	0.26230611	0.49109224
-0.71963293	-0.48253555	0.49928738
0.75728962	-0.39534523	0.51982168
-0.04484105	-0.24538743	0.96838747
-0.54253070	0.54932147	0.63553627
-0.25578568	-0.19724381	-0.94639768
-0.46017850	0.85976871	-0.22143513
0.04114757	0.60825299	0.79267596
0.69942706	0.18352794	0.69073821
-0.64187553	0.04718015	0.76535602
-0.63878402	-0.19049493	-0.74543052
0.07067827	-0.62221530	-0.77964909
-0.50661605	-0.77142470	0.38502482
0.51642870	0.82115927	0.24289680
-0.74023737	-0.66122757	-0.12176509
-0.84720942	-0.23493316	-0.47648989
0.17856836	0.97360668	-0.14213856
-0.19544113	0.68685618	0.70002239
-0.88828312	0.34516036	-0.30301391
-0.31644320	0.93830238	0.13947168
-0.64882088	-0.30923874	-0.69527179
0.53211977	0.83935468	-0.11105078
0.74996336	0.09546724	0.65455402
-0.12650733	0.49713868	0.85839911
0.75583453	-0.10105560	0.64691725
-0.32717139	0.87079577	0.36697902
0.89370778	-0.42553108	-0.14216085
-0.65783951	-0.74651146	0.09983897
-0.44755348	0.77474852	0.44661013
0.68334199	-0.54841142	-0.48196332
-0.09432533	-0.99490724	-0.03552918
0.56310619	-0.46032386	0.68630413
0.98496893	0.00266112	0.17271111
0.02316758	-0.37075878	0.92844019
-0.87028516	0.23482325	0.43296856
0.99811289	-0.05189590	-0.03282490
-0.27449693	0.10375849	-0.95597364
-0.39953429	-0.54431874	-0.73762420
0.87789228	-0.12600513	0.46198252
-0.79631895	-0.10731239	0.59528159
-0.04154935	0.54824371	-0.83528587
-0.02104273	-0.66852495	-0.74339195
0.71863993	0.47346881	-0.50929749
0.55423144	0.51591911	-0.65318832
-0.78288963	-0.29639348	0.54702353
-0.81066556	0.51035964	-0.28697455
-0.83334856	-0.49018345	0.25544151
-0.06806472	-0.11908658	-0.99054812
0.82637480	0.12151464	0.54985351
-0.82728125	0.16624012	0.53662832
-0.25986971	0.90650491	0.33274101
0.76649897	-0.45366611	0.45460576
0.67260752	0.55766246	-0.48642750
-0.71113437	0.39717380	-0.58012144
0.53189818	0.31011376	-0.78798083
-0.18816034	-0.92142772	-0.33995093
-0.48932339	0.49037114	0.72117873
0.86742774	-0.17476916	0.46585927
-0.85213549	-0.48912073	-0.18608064
-0.45068401	-0.28822716	0.84487220
-0.64599590	-0.72581756	0.23638563
-0.46863144	0.82464595	-0.31677062
0.59718511	0.78600842	0.15987718
-0.80390737	0.57294149	-0.15959633
-0.32784868	-0.46715401	0.82114699
0.09961070	0.84298021	0.52864173
-0.14975177	-0.98205285	-0.11465866
-0.12260405	-0.66878596	0.73327593
-0.54195611	-0.30237663	-0.78412496
0.56781472	0.12912974	-0.81296491
0.68228911	0.34829690	-0.64278366
-0.19174227	-0.56371308	0.80340679
-0.68169245	-0.72550036	-0.09457610
-0.33766247	-0.76715038	-0.54540292
-0.30855866	0.72973844	-0.61014208
-0.33860911	0.20281841	0.91880823
0.25801434	-0.95265146	-0.16088443
-0.23390777	-0.81134523	-0.53572948
0.04924156	0.84587211	0.53110793
0.69601396	0.30123643	-0.65178307
-0.86547606	-0.45540830	-0.20869709
0.67582764	0.69101594	0.25642538
0.85358719	0.46979246	0.22513095
0.27194630	0.52697080	0.80519997
0.32123167	0.28117645	0.90429532
-0.67101180	-0.56002017	-0.48592239
-0.92170897	0.01955841	-0.38738876
-0.51589251	-0.85247464	-0.08450981
-0.47925741	-0.63176324	-0.60925163
0.89617091	-0.23326613	0.37744485
-0.17883669	-0.80878496	0.56025380
-0.76799374	-0.34821990	0.53752071
0.09292087	0.39284660	0.91489741
0.76900765	0.33524978	-0.54427459
0.49571572	-0.79561628	-0.34822500
0.04958377	-0.99539002	0.08209843
0.42250949	-0.81878284	0.38869061
-0.46873523	-0.77165753	-0.42992086
0.70572374	-0.55753330	-0.43716201
-0.08091629	-0.98310585	0.16418111
-0.76596931	-0.30073781	0.56819696
-0.99884055	0.04778881	-0.00581243
-0.58726774	0.43414933	-0.68310392
0.46743832	-0.71660867	-0.51766150
0.09555979	-0.54904997	-0.83030865
-0.48425902	-0.44212485	0.75499591
0.87738668	-0.28331820	-0.38719944
-0.03238090	0.51632626	-0.85577957
0.43217974	0.59785898	0.67511874
0.06915776	0.88635904	0.45780439
0.95332939	0.16570357	-0.25239930
-0.66761883	0.23666232	-0.70588671
-0.31621461	-0.80810605	0.49696371
0.35425825	0.36327496	-0.86170320
0.80280951	0.29879671	0.51596260
-0.04068564	-0.64864700	0.76000115
-0.05873963	0.82406816	-0.56343706
0.93370464	-0.13437243	0.33187302
-0.10836062	0.64793419	-0.75394911
-0.55449253	0.71784515	0.42099450
-0.01542815	-0.14097010	-0.98989363
0.30245349	0.30722855	0.90229292
-0.22082223	0.97510944	0.01997816
0.24490209	0.77533215	-0.58213659
0.83523479	-0.38070098	-0.39679920
-0.59444329	0.68341310	-0.42377318
-0.47483633	-0.52570613	-0.70580700
0.21278726	0.63489649	0.74271666
0.67246696	-0.69742981	-0.24774958
0.95288908	-0.17747476	-0.24597787
-0.08203906	-0.98665843	-0.14062264
-0.92313815	0.06250700	0.37935318
-0.01478409	0.13202818	0.99113571
-0.21840766	0.60396520	-0.76650123
-0.42263432	-0.81192398	0.40269055
-0.44499217	0.07556942	0.89234031
-0.34218768	0.59243302	0.72933580
-0.20325280	0.95069050	-0.23425601
-0.38536561	-0.09285793	-0.91807993
0.95221411	-0.09548431	0.29012246
0.61571306	0.76993758	0.16761130
-0.45708732	-0.85193785	0.25548596
0.37793036	-0.90263167	0.20597259
-0.52562166	0.80076012	-0.28723700
-0.53933833	-0.75311489	-0.37673881
-0.92625806	-0.19805203	-0.32065777
-0.78585865	-0.42574719	-0.44851478
-0.22318068	-0.94895447	0.22288068
0.46507539	-0.04449475	0.88415219
-0.20508271	0.71395574	0.66948359
0.46545442	0.64005932	-0.61129064
-0.04982940	0.16422312	-0.98516384
0.34658523	0.15306204	-0.92544621
-0.34405379	-0.12935298	0.92999720
0.64039246	-0.37122920	0.67237369
-0.22874743	0.04182817	0.97258677
0.39368308	0.08310301	0.91548212
0.35165101	0.61793313	0.70320709
0.85620195	0.47871802	0.19428657
-0.46335981	-0.87532645	-0.13820741
-0.09402369	0.70331554	-0.70463239
0.77899447	0.39635098	-0.48587397
-0.06622832	-0.84794267	0.52593444
0.97638046	0.07665086	0.20200456
0.97413475	0.16897492	-0.15002989
-0.61869457	0.78518528	0.02647832
0.36794495	-0.15489192	0.91685605
-0.73383648	-0.53718069	0.41583762
0.19904431	-0.97692349	-0.07747160
0.24074744	-0.75889948	-0.60507210
0.41692974	0.85578583	-0.30626818
-0.75781070	0.48765087	0.43349692
0.35432610	0.71544481	0.60215591
-0.98463636	0.06003086	-0.16397416
-0.72198348	-0.38807952	0.57282994
-0.89897325	-0.12498790	0.41979176
-0.69089642	-0.20334368	0.69376760
0.04732655	0.60669686	0.79352323
0.13182779	0.17948695	-0.97488762
0.51661593	0.25954737	0.81593084
0.27474239	0.94237591	0.19090381
-0.72279103	-0.57779081	0.37911860
0.34789534	0.51986458	0.78019847
-0.65385384	0.72966989	-0.20014247
-0.64279145	0.45453442	-0.61661788
-0.02266729	0.80338949	-0.59502229
-0.17825901	-0.33105655	-0.92662036
0.21224445	-0.27610994	0.93739831
-0.79294894	-0.57603974	0.19852000
-0.75765100	0.50434706	0.41424511
-0.69892178	0.51708183	-0.49409992
0.46706597	0.55368496	-0.68940724
-0.67143430	0.56745207	-0.47662787
0.16718554	0.47097679	-0.86615810
0.28575404	-0.77791670	0.55963402
0.28613904	0.71987941	-0.63237495
0.33455739	-0.88384883	0.32692904
0.97022873	-0.12115437	0.20970891
-0.98533288	-0.16328715	-0.04956240
-0.54154842	0.68791905	0.48321081
-0.59985754	0.43793583	0.66961417
-0.97459946	-0.22047106	-0.03934972
-0.70847733	0.10937754	-0.69720616
0.38418390	-0.31875919	-0.86648445
-0.46026690	-0.87118071	-0.17087583
0.19660122	0.35310765	0.91469282
-0.04324895	-0.55849189	0.82838175
0.84016181	-0.03304626	0.54132807
-0.22061009	-0.94572184	-0.23862396
0.06216126	0.95700703	0.28332582
-0.75560720	-0.01197188	0.65491559
-0.41775875	-0.82036089	-0.39049410
0.47791590	-0.83311384	-0.27842006
-0.45279410	0.58415715	-0.67360072
0.25848577	-0.85752336	-0.44479073
0.01599959	-0.67061467	0.74163331
0.35706290	-0.87662760	0.32253703
-0.13014273	0.98860821	-0.07560871
-0.52411915	0.26948869	-0.80788301
0.58901782	-0.69353719	-0.41480618
-0.69128720	-0.68115228	0.24115051
0.28640170	0.41594356	0.86311356
0.67595817	-0.20086152	-0.70903823
0.57693034	0.49658665	0.64850064
-0.23525384	-0.19949349	-0.95124023
-0.62119254	0.73892358	0.26098232
-0.00284612	-0.65890066	-0.75222458
0.55955732	0.03189683	-0.82817763
-0.87393275	-0.47367043	0.10898565
-0.70852323	0.44475747	0.54789199
-0.21342899	-0.71503125	0.66571643
-0.32968429	-0.17072021	0.92852726
-0.67375474	0.04793210	-0.73739885
-0.05214759	-0.97411152	0.21997131
-0.32054639	-0.44689632	0.83518483
-0.91046939	-0.35900585	0.20532971
-0.03147034	-0.48507420	-0.87390654
-0.28453956	-0.37463598	0.88243137
0.91076980	-0.18392726	-0.36968790
0.42032022	-0.45930427	0.78254105
-0.65027960	0.65235719	-0.38931547
0.12067185	-0.88237728	0.45480615
0.66783712	-0.72676305	-0.16065198
0.91046703	-0.04583905	-0.41103353
0.15404427	-0.96263902	-0.22270268
-0.58838817	-0.78940633	-0.17503430
0.48726459	0.46902422	0.73660675
0.35173798	0.64796984	-0.67558528
-0.69004633	-0.67335914	-0.26537434
-0.77910331	-0.61116987	-0.13953287
-0.48234964	-0.87422795	0.05535624
-0.86374008	0.42200741	0.27543205
0.20870277	-0.37214040	-0.90440847
0.39295238	0.65404777	-0.64638220
-0.95753264	-0.13013350	-0.25728684
0.67259964	0.65065320	0.35250551
0.10664461	0.80978336	0.57695567
-0.88368463	0.27347611	-0.37988457
-0.70714233	-0.51854295	0.48069006
-0.49271218	-0.78732404	-0.37061513
0.53441134	-0.78124273	0.32259002
-0.11741858	-0.94785922	0.29626976
-0.97446066	-0.20087463	-0.10037834
0.73738085	-0.05668310	-0.67309472
0.51667158	-0.68557517	0.51287149
